student_number,cycle,academic_year,school,grade,test_version,subject,percent_correct
890211497,1,2019,School4,9,1,ELA,22.92
890205276,1,2019,School4,10,1,Math,24.14
890205276,1,2019,School4,10,1,ELA,32.29
890215195,1,2019,School4,9,1,Math,13.79
890215195,1,2019,School4,9,1,ELA,23.96
890214300,1,2019,School4,9,1,Math,18.97
890214300,1,2019,School4,9,1,ELA,6.25
890247396,1,2019,School4,9,1,Math,36.21
890247396,1,2019,School4,9,1,ELA,37.5
890160768,1,2019,School4,11,1,Math,12.07
890160768,1,2019,School4,11,1,ELA,42.71
890220438,1,2019,School4,9,1,Math,10.34
890220438,1,2019,School4,9,1,ELA,0
890206830,1,2019,School4,10,1,Math,12.07
890206830,1,2019,School4,10,1,ELA,26.04
890159679,1,2019,School4,11,1,Math,51.72
890159679,1,2019,School4,11,1,ELA,52.08
890160213,1,2019,School4,11,1,Math,15.52
890160213,1,2019,School4,11,1,ELA,28.13
890205131,1,2019,School4,10,1,Math,6.9
890205131,1,2019,School4,10,1,ELA,31.25
890201377,1,2019,School4,11,1,Math,32.76
890201377,1,2019,School4,11,1,ELA,23.96
890200226,1,2019,School4,11,1,Math,25.86
890200226,1,2019,School4,11,1,ELA,43.75
890200851,1,2019,School4,10,1,Math,36.21
890200851,1,2019,School4,10,1,ELA,37.5
890209823,1,2019,School4,9,1,Math,12.07
890209823,1,2019,School4,9,1,ELA,20.83
890209821,1,2019,School4,9,1,Math,22.41
890209821,1,2019,School4,9,1,ELA,40.63
890246303,1,2019,School4,10,1,Math,3.45
890246303,1,2019,School4,10,1,ELA,32.29
890239983,1,2019,School4,10,1,Math,22.41
890239983,1,2019,School4,10,1,ELA,32.29
890212871,1,2019,School4,9,1,Math,20.69
890212871,1,2019,School4,9,1,ELA,8.33
890210367,1,2019,School4,10,1,Math,17.24
890210367,1,2019,School4,10,1,ELA,31.25
890160253,1,2019,School4,10,1,Math,44.83
890160253,1,2019,School4,10,1,ELA,53.13
890201390,1,2019,School4,11,1,Math,29.31
890201390,1,2019,School4,11,1,ELA,53.13
890209072,1,2019,School4,9,1,Math,24.14
890209072,1,2019,School4,9,1,ELA,28.13
890201012,1,2019,School4,10,1,Math,22.41
890201012,1,2019,School4,10,1,ELA,50
890155734,1,2019,School4,11,1,Math,22.41
890155734,1,2019,School4,11,1,ELA,31.25
890214650,1,2019,School4,9,1,Math,22.41
890214650,1,2019,School4,9,1,ELA,15.63
890202277,1,2019,School4,11,1,Math,18.97
890202277,1,2019,School4,11,1,ELA,29.17
890211808,1,2019,School4,9,1,Math,31.03
890211808,1,2019,School4,9,1,ELA,17.71
890209779,1,2019,School4,9,1,Math,24.14
890209779,1,2019,School4,9,1,ELA,27.08
890204483,1,2019,School4,10,1,Math,17.24
890204483,1,2019,School4,10,1,ELA,0
890217728,1,2019,School4,9,1,Math,34.48
890217728,1,2019,School4,9,1,ELA,15.63
890207654,1,2019,School4,11,1,Math,12.07
890207654,1,2019,School4,11,1,ELA,37.5
890207713,1,2019,School4,10,1,Math,8.62
890207713,1,2019,School4,10,1,ELA,0
890215361,1,2019,School4,9,1,Math,39.66
890215361,1,2019,School4,9,1,ELA,33.33
890215250,1,2019,School4,10,1,Math,41.38
890215250,1,2019,School4,10,1,ELA,58.33
890158336,1,2019,School4,11,1,Math,8.62
890158336,1,2019,School4,11,1,ELA,40.63
890211751,1,2019,School4,9,1,Math,13.79
890211751,1,2019,School4,9,1,ELA,0
890215369,1,2019,School4,9,1,Math,39.66
890215369,1,2019,School4,9,1,ELA,33.33
890214198,1,2019,School4,9,1,Math,31.03
890214198,1,2019,School4,9,1,ELA,30.21
890223257,1,2019,School4,9,1,Math,15.52
890223257,1,2019,School4,9,1,ELA,56.25
502000212,1,2019,School4,10,1,Math,1.72
502000212,1,2019,School4,10,1,ELA,0
890218071,1,2019,School4,9,1,Math,22.41
890218071,1,2019,School4,9,1,ELA,16.67
890212774,1,2019,School4,9,1,Math,17.24
890212774,1,2019,School4,9,1,ELA,21.88
890201564,1,2019,School4,11,1,Math,8.62
890201564,1,2019,School4,11,1,ELA,40.63
890202899,1,2019,School4,11,1,Math,50
890202899,1,2019,School4,11,1,ELA,76.04
890247868,1,2019,School4,9,1,Math,12.07
890247868,1,2019,School4,9,1,ELA,9.38
890203351,1,2019,School4,11,1,Math,20.69
890203351,1,2019,School4,11,1,ELA,30.21
890210560,1,2019,School4,9,1,Math,34.48
890210560,1,2019,School4,9,1,ELA,0
890207161,1,2019,School4,10,1,Math,10.34
890207161,1,2019,School4,10,1,ELA,0
890236508,1,2019,School4,10,1,Math,24.14
890236508,1,2019,School4,10,1,ELA,40.63
890209092,1,2019,School4,9,1,Math,3.45
890209092,1,2019,School4,9,1,ELA,0
890209377,1,2019,School4,9,1,Math,13.79
890209377,1,2019,School4,9,1,ELA,0
890157345,1,2019,School4,11,1,Math,25.86
890157345,1,2019,School4,11,1,ELA,30.21
890159760,1,2019,School4,10,1,Math,27.59
890159760,1,2019,School4,10,1,ELA,32.29
890211832,1,2019,School4,9,1,Math,12.07
890211832,1,2019,School4,9,1,ELA,0
890235783,1,2019,School4,9,1,Math,8.62
890235783,1,2019,School4,9,1,ELA,0
890203594,1,2019,School4,11,1,Math,20.69
890203594,1,2019,School4,11,1,ELA,43.75
890206248,1,2019,School4,10,1,Math,31.03
890206248,1,2019,School4,10,1,ELA,58.33
890208337,1,2019,School4,9,1,Math,10.34
890208337,1,2019,School4,9,1,ELA,0
890224096,1,2019,School4,9,1,Math,8.62
890224096,1,2019,School4,9,1,ELA,0
890236413,1,2019,School4,9,1,Math,12.07
890236413,1,2019,School4,9,1,ELA,0
890202746,1,2019,School4,11,1,Math,15.52
890202746,1,2019,School4,11,1,ELA,28.13
890232277,1,2019,School4,10,1,Math,10.34
890232277,1,2019,School4,10,1,ELA,0
890215632,1,2019,School4,9,1,Math,6.9
890215632,1,2019,School4,9,1,ELA,0
890210514,1,2019,School4,9,1,Math,3.45
890210514,1,2019,School4,9,1,ELA,0
890211460,1,2019,School4,9,1,Math,12.07
890211460,1,2019,School4,9,1,ELA,0
890214352,1,2019,School4,11,1,Math,22.41
890214352,1,2019,School4,11,1,ELA,27.08
890208754,1,2019,School4,9,1,Math,10.34
890208754,1,2019,School4,9,1,ELA,0
890214688,1,2019,School4,9,1,Math,5.17
890214688,1,2019,School4,9,1,ELA,0
890205412,1,2019,School4,10,1,Math,17.24
890205412,1,2019,School4,10,1,ELA,58.33
890211665,1,2019,School4,9,1,Math,25.86
890211665,1,2019,School4,9,1,ELA,26.04
890211115,1,2019,School4,9,1,Math,24.14
890211115,1,2019,School4,9,1,ELA,0
890205248,1,2019,School4,11,1,Math,25.86
890205248,1,2019,School4,11,1,ELA,44.79
890217349,1,2019,School4,9,1,Math,10.34
890217349,1,2019,School4,9,1,ELA,0
890155908,1,2019,School4,11,1,Math,0
890155908,1,2019,School4,11,1,ELA,0
890213803,1,2019,School4,9,1,Math,15.52
890213803,1,2019,School4,9,1,ELA,28.13
890208318,1,2019,School4,11,1,Math,18.97
890208318,1,2019,School4,11,1,ELA,5.21
890213957,1,2019,School4,9,1,Math,6.9
890213957,1,2019,School4,9,1,ELA,0
890206715,1,2019,School4,9,1,Math,6.9
890206715,1,2019,School4,9,1,ELA,0
890201220,1,2019,School4,11,1,Math,18.97
890201220,1,2019,School4,11,1,ELA,42.71
890210817,1,2019,School4,9,1,Math,17.24
890210817,1,2019,School4,9,1,ELA,0
890210471,1,2019,School4,9,1,Math,15.52
890210471,1,2019,School4,9,1,ELA,0
890200911,1,2019,School4,11,1,Math,22.41
890200911,1,2019,School4,11,1,ELA,35.42
890210845,1,2019,School4,9,1,Math,6.9
890210845,1,2019,School4,9,1,ELA,0
890210102,1,2019,School4,9,1,Math,39.66
890210102,1,2019,School4,9,1,ELA,23.96
890161030,1,2019,School4,11,1,Math,24.14
890161030,1,2019,School4,11,1,ELA,31.25
890211985,1,2019,School4,9,1,Math,8.62
890211985,1,2019,School4,9,1,ELA,0
890202955,1,2019,School4,11,1,Math,18.97
890202955,1,2019,School4,11,1,ELA,32.29
890205423,1,2019,School4,10,1,Math,12.07
890205423,1,2019,School4,10,1,ELA,0
890222791,1,2019,School4,9,1,Math,31.03
890222791,1,2019,School4,9,1,ELA,28.13
890161017,1,2019,School4,11,1,Math,27.59
890161017,1,2019,School4,11,1,ELA,36.46
890208572,1,2019,School4,10,1,Math,10.34
890208572,1,2019,School4,10,1,ELA,35.42
890202757,1,2019,School4,10,1,Math,25.86
890202757,1,2019,School4,10,1,ELA,62.5
890212084,1,2019,School4,9,1,Math,41.38
890212084,1,2019,School4,9,1,ELA,37.5
890207252,1,2019,School4,10,1,Math,17.24
890207252,1,2019,School4,10,1,ELA,37.5
890211451,1,2019,School4,9,1,Math,31.03
890211451,1,2019,School4,9,1,ELA,30.21
890202800,1,2019,School4,11,1,Math,5.17
890202800,1,2019,School4,11,1,ELA,20.83
890206847,1,2019,School4,10,1,Math,32.76
890206847,1,2019,School4,10,1,ELA,33.33
890213090,1,2019,School4,11,1,Math,25.86
890213090,1,2019,School4,11,1,ELA,52.08
890209703,1,2019,School4,9,1,Math,34.48
890209703,1,2019,School4,9,1,ELA,23.96
890209294,1,2019,School4,10,1,Math,25.86
890209294,1,2019,School4,10,1,ELA,39.58
890209189,1,2019,School4,10,1,Math,22.41
890209189,1,2019,School4,10,1,ELA,41.67
890212371,1,2019,School4,10,1,Math,44.83
890212371,1,2019,School4,10,1,ELA,41.67
890209725,1,2019,School4,9,1,Math,0
890209725,1,2019,School4,9,1,ELA,0
890206465,1,2019,School4,10,1,Math,18.97
890206465,1,2019,School4,10,1,ELA,21.88
890159648,1,2019,School4,11,1,Math,12.07
890159648,1,2019,School4,11,1,ELA,29.17
890203448,1,2019,School4,10,1,Math,24.14
890203448,1,2019,School4,10,1,ELA,36.46
890158888,1,2019,School4,10,1,Math,18.97
890158888,1,2019,School4,10,1,ELA,31.25
890161304,1,2019,School4,10,1,Math,24.14
890161304,1,2019,School4,10,1,ELA,41.67
890211228,1,2019,School4,9,1,Math,32.76
890211228,1,2019,School4,9,1,ELA,26.04
890251210,1,2019,School4,9,0.75,Math,27.27
890251210,1,2019,School4,9,0.75,ELA,31.94
890204053,1,2019,School4,9,1,Math,41.38
890204053,1,2019,School4,9,1,ELA,26.04
890234050,1,2019,School4,9,1,Math,25.86
890234050,1,2019,School4,9,1,ELA,33.33
890210255,1,2019,School4,9,1,Math,31.03
890210255,1,2019,School4,9,1,ELA,48.96
890205294,1,2019,School4,10,1,Math,17.24
890205294,1,2019,School4,10,1,ELA,33.33
890206871,1,2019,School4,9,1,Math,0
890206871,1,2019,School4,9,1,ELA,0
890206761,1,2019,School4,10,1,Math,6.9
890206761,1,2019,School4,10,1,ELA,31.25
890201103,1,2019,School4,10,1,Math,25.86
890201103,1,2019,School4,10,1,ELA,33.33
890216346,1,2019,School4,9,1,Math,0
890216346,1,2019,School4,9,1,ELA,0
890161041,1,2019,School4,10,1,Math,0
890161041,1,2019,School4,10,1,ELA,0
890212132,1,2019,School4,9,1,Math,22.41
890212132,1,2019,School4,9,1,ELA,27.08
890212098,1,2019,School4,9,1,Math,50
890212098,1,2019,School4,9,1,ELA,50
890202571,1,2019,School4,10,1,Math,12.07
890202571,1,2019,School4,10,1,ELA,28.13
890160103,1,2019,School4,11,1,Math,20.69
890160103,1,2019,School4,11,1,ELA,32.29
890159697,1,2019,School4,10,1,Math,12.07
890159697,1,2019,School4,10,1,ELA,31.25
890211691,1,2019,School4,9,1,Math,43.1
890211691,1,2019,School4,9,1,ELA,31.25
890210236,1,2019,School4,9,1,Math,20.69
890210236,1,2019,School4,9,1,ELA,36.46
890237606,1,2019,School4,10,1,Math,10.34
890237606,1,2019,School4,10,1,ELA,25
890227706,1,2019,School4,9,1,Math,55.17
890227706,1,2019,School4,9,1,ELA,32.29
890201692,1,2019,School4,10,1,Math,18.97
890201692,1,2019,School4,10,1,ELA,35.42
890201874,1,2019,School4,10,1,Math,17.24
890201874,1,2019,School4,10,1,ELA,18.75
890247397,1,2019,School4,10,1,Math,15.52
890247397,1,2019,School4,10,1,ELA,26.04
890210715,1,2019,School4,9,1,Math,10.34
890210715,1,2019,School4,9,1,ELA,27.08
890211818,1,2019,School4,9,1,Math,50
890211818,1,2019,School4,9,1,ELA,35.42
890217738,1,2019,School4,10,1,Math,17.24
890217738,1,2019,School4,10,1,ELA,23.96
890203949,1,2019,School4,10,1,Math,6.9
890203949,1,2019,School4,10,1,ELA,45.83
890160265,1,2019,School4,10,1,Math,32.76
890160265,1,2019,School4,10,1,ELA,44.79
890206814,1,2019,School4,10,1,Math,0
890206814,1,2019,School4,10,1,ELA,0
890205379,1,2019,School4,9,1,Math,18.97
890205379,1,2019,School4,9,1,ELA,27.08
890212398,1,2019,School4,11,1,Math,13.79
890212398,1,2019,School4,11,1,ELA,37.5
890208260,1,2019,School4,9,1,Math,12.07
890208260,1,2019,School4,9,1,ELA,0
890209325,1,2019,School4,9,1,Math,6.9
890209325,1,2019,School4,9,1,ELA,0
890204181,1,2019,School4,11,1,Math,15.52
890204181,1,2019,School4,11,1,ELA,19.79
890212383,1,2019,School4,9,1,Math,41.38
890212383,1,2019,School4,9,1,ELA,0
890207913,1,2019,School4,9,1,Math,34.48
890207913,1,2019,School4,9,1,ELA,25
890205287,1,2019,School4,9,1,Math,15.52
890205287,1,2019,School4,9,1,ELA,25
890213251,1,2019,School4,9,1,Math,17.24
890213251,1,2019,School4,9,1,ELA,17.71
890201073,1,2019,School4,11,1,Math,29.31
890201073,1,2019,School4,11,1,ELA,55.21
890206004,1,2019,School4,9,1,Math,34.48
890206004,1,2019,School4,9,1,ELA,27.08
890209607,1,2019,School4,9,1,Math,44.83
890209607,1,2019,School4,9,1,ELA,17.71
890211932,1,2019,School4,9,1,Math,56.9
890211932,1,2019,School4,9,1,ELA,58.33
890230895,1,2019,School4,11,1,Math,5.17
890230895,1,2019,School4,11,1,ELA,46.88
510006299,1,2019,School4,9,1,Math,17.24
510006299,1,2019,School4,9,1,ELA,22.92
890202894,1,2019,School4,11,1,Math,5.17
890202894,1,2019,School4,11,1,ELA,34.38
890210792,1,2019,School4,9,1,Math,50
890210792,1,2019,School4,9,1,ELA,18.75
890213806,1,2019,School4,9,1,Math,22.41
890213806,1,2019,School4,9,1,ELA,8.33
890157424,1,2019,School4,11,1,Math,0
890157424,1,2019,School4,11,1,ELA,8.33
890207562,1,2019,School4,11,1,Math,8.62
890207562,1,2019,School4,11,1,ELA,55.21
890202213,1,2019,School4,11,1,Math,22.41
890202213,1,2019,School4,11,1,ELA,32.29
890211624,1,2019,School4,9,1,Math,43.1
890211624,1,2019,School4,9,1,ELA,23.96
890158844,1,2019,School4,11,1,Math,13.79
890158844,1,2019,School4,11,1,ELA,35.42
890213783,1,2019,School4,9,1,Math,62.07
890213783,1,2019,School4,9,1,ELA,54.17
890233091,1,2019,School4,9,1,Math,18.97
890233091,1,2019,School4,9,1,ELA,16.67
890259061,1,2019,School4,9,1,Math,12.07
890259061,1,2019,School4,9,1,ELA,18.75
890260715,1,2019,School4,9,1,Math,32.76
890260715,1,2019,School4,9,1,ELA,19.79
890228633,1,2019,School4,9,1,Math,41.38
890228633,1,2019,School4,9,1,ELA,34.38
890258984,1,2019,School4,9,1,Math,22.41
890258984,1,2019,School4,9,1,ELA,21.88
890209417,1,2019,School4,9,1,Math,12.07
890209417,1,2019,School4,9,1,ELA,10.42
890155127,1,2019,School4,11,1,Math,31.03
890155127,1,2019,School4,11,1,ELA,47.92
890211566,1,2019,School4,9,1,Math,15.52
890211566,1,2019,School4,9,1,ELA,39.58
890210581,1,2019,School4,9,1,Math,43.1
890210581,1,2019,School4,9,1,ELA,29.17
890209104,1,2019,School4,9,1,Math,36.21
890209104,1,2019,School4,9,1,ELA,30.21
890200083,1,2019,School4,11,1,Math,20.69
890200083,1,2019,School4,11,1,ELA,45.83
890206125,1,2019,School4,9,1,Math,36.21
890206125,1,2019,School4,9,1,ELA,23.96
890205664,1,2019,School4,11,1,Math,43.1
890205664,1,2019,School4,11,1,ELA,62.5
890157265,1,2019,School4,11,1,Math,22.41
890157265,1,2019,School4,11,1,ELA,33.33
890201968,1,2019,School4,11,1,Math,18.97
890201968,1,2019,School4,11,1,ELA,0
890201988,1,2019,School4,11,1,Math,10.34
890201988,1,2019,School4,11,1,ELA,0
890200719,1,2019,School4,11,1,Math,3.45
890200719,1,2019,School4,11,1,ELA,29.17
501000582,1,2019,School5,10,1,Math,34.48
501000582,1,2019,School5,10,1,ELA,35.42
900000121,1,2019,School5,10,0.75,Math,13.64
900000121,1,2019,School5,10,0.75,ELA,6.94
502000006,1,2019,School5,10,1,Math,27.59
502000006,1,2019,School5,10,1,ELA,33.33
501004053,1,2019,School5,10,0.75,Math,31.82
501004053,1,2019,School5,10,0.75,ELA,31.94
900000123,1,2019,School5,10,1,Math,67.24
900000123,1,2019,School5,10,1,ELA,52.08
510006403,1,2019,School5,9,1,Math,48.28
510006403,1,2019,School5,9,1,ELA,66.67
900000124,1,2019,School5,10,1,Math,53.45
900000124,1,2019,School5,10,1,ELA,60.42
502001059,1,2019,School5,10,1,Math,56.9
502001059,1,2019,School5,10,1,ELA,58.33
502000013,1,2019,School5,10,1,Math,31.03
502000013,1,2019,School5,10,1,ELA,30.21
510006296,1,2019,School5,10,1,Math,12.07
510006296,1,2019,School5,10,1,ELA,30.21
502000213,1,2019,School5,9,1,Math,32.76
502000213,1,2019,School5,9,1,ELA,40.63
502000023,1,2019,School5,9,1,Math,13.79
502000023,1,2019,School5,9,1,ELA,34.38
502000082,1,2019,School5,9,1,Math,51.72
502000082,1,2019,School5,9,1,ELA,34.38
900000133,1,2019,School5,9,1,Math,31.03
900000133,1,2019,School5,9,1,ELA,25
510006401,1,2019,School5,10,1,Math,36.21
510006401,1,2019,School5,10,1,ELA,51.04
502000004,1,2019,School5,10,1,Math,36.21
502000004,1,2019,School5,10,1,ELA,35.42
510006397,1,2019,School5,10,1,Math,31.03
510006397,1,2019,School5,10,1,ELA,32.29
501000531,1,2019,School5,9,1,Math,44.83
501000531,1,2019,School5,9,1,ELA,29.17
510006241,1,2019,School5,9,1,Math,37.93
510006241,1,2019,School5,9,1,ELA,45.83
501000596,1,2019,School5,10,0.75,Math,25
501000596,1,2019,School5,10,0.75,ELA,30.56
501003971,1,2019,School5,10,1,Math,24.14
501003971,1,2019,School5,10,1,ELA,32.29
510006280,1,2019,School5,9,1,Math,24.14
510006280,1,2019,School5,9,1,ELA,30.21
502000372,1,2019,School5,10,1,Math,46.55
502000372,1,2019,School5,10,1,ELA,37.5
900000135,1,2019,School5,10,1,Math,58.62
900000135,1,2019,School5,10,1,ELA,48.96
502000256,1,2019,School5,9,1,Math,25.86
502000256,1,2019,School5,9,1,ELA,32.29
502001074,1,2019,School5,10,1,Math,46.55
502001074,1,2019,School5,10,1,ELA,40.63
510006240,1,2019,School5,10,1,Math,34.48
510006240,1,2019,School5,10,1,ELA,33.33
501000536,1,2019,School5,9,0.5,Math,13.79
501000536,1,2019,School5,9,0.5,ELA,25
501003359,1,2019,School5,9,1,Math,51.72
501003359,1,2019,School5,9,1,ELA,52.08
501004101,1,2019,School5,10,1,Math,43.1
501004101,1,2019,School5,10,1,ELA,29.17
510000003,1,2019,School5,10,1,Math,51.72
510000003,1,2019,School5,10,1,ELA,41.67
502000298,1,2019,School5,9,1,Math,41.38
502000298,1,2019,School5,9,1,ELA,38.54
501000539,1,2019,School5,9,1,Math,48.28
501000539,1,2019,School5,9,1,ELA,43.75
501000540,1,2019,School5,9,1,Math,29.31
501000540,1,2019,School5,9,1,ELA,31.25
510006239,1,2019,School5,9,1,Math,48.28
510006239,1,2019,School5,9,1,ELA,56.25
900000140,1,2019,School5,9,0.75,Math,25
900000140,1,2019,School5,9,0.75,ELA,18.06
900000142,1,2019,School5,9,0.5,Math,24.14
900000142,1,2019,School5,9,0.5,ELA,20.83
900000144,1,2019,School5,10,1,Math,22.41
900000144,1,2019,School5,10,1,ELA,19.79
510006295,1,2019,School5,9,1,Math,24.14
510006295,1,2019,School5,9,1,ELA,51.04
900000148,1,2019,School5,10,1,Math,44.83
900000148,1,2019,School5,10,1,ELA,45.83
501000548,1,2019,School5,9,1,Math,32.76
501000548,1,2019,School5,9,1,ELA,33.33
510006294,1,2019,School5,10,0.75,Math,27.27
510006294,1,2019,School5,10,0.75,ELA,22.22
900000152,1,2019,School5,10,1,Math,29.31
900000152,1,2019,School5,10,1,ELA,37.5
501001593,1,2019,School5,9,1,Math,43.1
501001593,1,2019,School5,9,1,ELA,28.13
501000554,1,2019,School5,9,0.75,Math,18.18
501000554,1,2019,School5,9,0.75,ELA,15.28
510000001,1,2019,School5,10,0.75,Math,29.55
510000001,1,2019,School5,10,0.75,ELA,41.67
900000156,1,2019,School5,10,1,Math,22.41
900000156,1,2019,School5,10,1,ELA,31.25
501003365,1,2019,School5,9,0.5,Math,37.93
501003365,1,2019,School5,9,0.5,ELA,25
501004102,1,2019,School5,10,1,Math,31.03
501004102,1,2019,School5,10,1,ELA,25
501004096,1,2019,School5,9,1,Math,31.03
501004096,1,2019,School5,9,1,ELA,18.75
502001099,1,2019,School5,10,1,Math,24.14
502001099,1,2019,School5,10,1,ELA,44.79
900000157,1,2019,School5,10,0.5,Math,20.69
900000157,1,2019,School5,10,0.5,ELA,18.75
900000158,1,2019,School5,10,1,Math,39.66
900000158,1,2019,School5,10,1,ELA,18.75
501004052,1,2019,School5,9,1,Math,27.59
501004052,1,2019,School5,9,1,ELA,21.88
900000161,1,2019,School5,10,1,Math,51.72
900000161,1,2019,School5,10,1,ELA,51.04
900000163,1,2019,School5,9,0.5,Math,31.03
900000163,1,2019,School5,9,0.5,ELA,12.5
501000591,1,2019,School5,9,0.75,Math,15.91
501000591,1,2019,School5,9,0.75,ELA,22.22
502001095,1,2019,School5,10,1,Math,39.66
502001095,1,2019,School5,10,1,ELA,41.67
502002022,1,2019,School5,9,1,Math,24.14
502002022,1,2019,School5,9,1,ELA,36.46
501003704,1,2019,School5,9,1,Math,43.1
501003704,1,2019,School5,9,1,ELA,33.33
501000574,1,2019,School5,9,0.5,Math,24.14
501000574,1,2019,School5,9,0.5,ELA,16.67
502001078,1,2019,School5,10,1,Math,48.28
502001078,1,2019,School5,10,1,ELA,51.04
900000010,1,2019,School5,10,1,Math,43.1
900000010,1,2019,School5,10,1,ELA,56.25
501000577,1,2019,School5,9,1,Math,27.59
501000577,1,2019,School5,9,1,ELA,25
502002027,1,2019,School5,9,1,Math,24.14
502002027,1,2019,School5,9,1,ELA,25
501000578,1,2019,School5,9,1,Math,24.14
501000578,1,2019,School5,9,1,ELA,33.33
510006238,1,2019,School5,9,1,Math,34.48
510006238,1,2019,School5,9,1,ELA,35.42
102000028,1,2019,School5,9,0.75,Math,31.82
102000028,1,2019,School5,9,0.75,ELA,37.5
510006402,1,2019,School5,9,1,Math,39.66
510006402,1,2019,School5,9,1,ELA,41.67
502000371,1,2019,School5,10,1,Math,37.93
502000371,1,2019,School5,10,1,ELA,44.79
502001107,1,2019,School5,10,1,Math,63.79
502001107,1,2019,School5,10,1,ELA,45.83
510006384,1,2019,School5,10,1,Math,36.21
510006384,1,2019,School5,10,1,ELA,51.04
900000174,1,2019,School5,10,1,Math,29.31
900000174,1,2019,School5,10,1,ELA,32.29
502001114,1,2019,School5,10,1,Math,32.76
502001114,1,2019,School5,10,1,ELA,38.54
501000581,1,2019,School5,9,1,Math,63.79
501000581,1,2019,School5,9,1,ELA,80.21
501001245,1,2019,School5,10,1,Math,29.31
501001245,1,2019,School5,10,1,ELA,30.21
501001246,1,2019,School5,10,1,Math,43.1
501001246,1,2019,School5,10,1,ELA,28.13
1067938132,1,2019,School3,11,1,Math,29.31
1067938132,1,2019,School3,11,1,ELA,32.29
1062786914,1,2019,School3,9,1,Math,24.14
1062786914,1,2019,School3,9,1,ELA,30.21
1039302527,1,2019,School3,9,0.5,Math,34.48
1039302527,1,2019,School3,9,0.5,ELA,41.67
1020935136,1,2019,School3,9,1,Math,24.14
1020935136,1,2019,School3,9,1,ELA,25
1006601826,1,2019,School3,9,1,Math,13.79
1006601826,1,2019,School3,9,1,ELA,9.38
1050783413,1,2019,School3,11,1,Math,46.55
1050783413,1,2019,School3,11,1,ELA,40.63
1082897818,1,2019,School3,9,1,Math,36.21
1082897818,1,2019,School3,9,1,ELA,28.13
1046695511,1,2019,School3,9,1,Math,20.69
1046695511,1,2019,School3,9,1,ELA,23.96
1022192616,1,2019,School3,10,1,Math,34.48
1022192616,1,2019,School3,10,1,ELA,35.42
1064692113,1,2019,School3,11,1,Math,48.28
1064692113,1,2019,School3,11,1,ELA,50
1073076918,1,2019,School3,11,1,Math,34.48
1073076918,1,2019,School3,11,1,ELA,60.42
1082291613,1,2019,School3,10,1,Math,36.21
1082291613,1,2019,School3,10,1,ELA,20.83
1075384316,1,2019,School3,11,1,Math,46.55
1075384316,1,2019,School3,11,1,ELA,45.83
1065384315,1,2019,School3,11,1,Math,53.45
1065384315,1,2019,School3,11,1,ELA,52.08
1068605122,1,2019,School3,10,1,Math,41.38
1068605122,1,2019,School3,10,1,ELA,34.38
1014891816,1,2019,School3,9,1,Math,27.59
1014891816,1,2019,School3,9,1,ELA,38.54
1031248721,1,2019,School3,11,1,Math,27.59
1031248721,1,2019,School3,11,1,ELA,21.88
1057092917,1,2019,School3,9,1,Math,36.21
1057092917,1,2019,School3,9,1,ELA,29.17
1019245724,1,2019,School3,11,1,Math,15.52
1019245724,1,2019,School3,11,1,ELA,30.21
1029187912,1,2019,School3,9,0.5,Math,20.69
1029187912,1,2019,School3,9,0.5,ELA,31.25
1082331224,1,2019,School3,11,1,Math,41.38
1082331224,1,2019,School3,11,1,ELA,48.96
1069337621,1,2019,School3,9,1,Math,25.86
1069337621,1,2019,School3,9,1,ELA,16.67
1071994814,1,2019,School3,9,1,Math,18.97
1071994814,1,2019,School3,9,1,ELA,14.58
1030246727,1,2019,School3,11,1,Math,84.48
1030246727,1,2019,School3,11,1,ELA,69.79
1049344727,1,2019,School3,11,1,Math,6.9
1049344727,1,2019,School3,11,1,ELA,8.33
1039084918,1,2019,School3,10,1,Math,32.76
1039084918,1,2019,School3,10,1,ELA,33.33
1052088917,1,2019,School3,10,1,Math,27.59
1052088917,1,2019,School3,10,1,ELA,8.33
1005974819,1,2019,School3,10,1,Math,32.76
1005974819,1,2019,School3,10,1,ELA,32.29
1099297315,1,2019,School3,10,1,Math,13.79
1099297315,1,2019,School3,10,1,ELA,33.33
1095982817,1,2019,School3,11,1,Math,72.41
1095982817,1,2019,School3,11,1,ELA,71.88
1089895926,1,2019,School3,9,1,Math,22.41
1089895926,1,2019,School3,9,1,ELA,30.21
1099794813,1,2019,School3,9,0.5,Math,13.79
1099794813,1,2019,School3,9,0.5,ELA,29.17
1027028834,1,2019,School3,9,1,Math,13.79
1027028834,1,2019,School3,9,1,ELA,37.5
1046511821,1,2019,School3,9,1,Math,22.41
1046511821,1,2019,School3,9,1,ELA,20.83
1050991817,1,2019,School3,9,0.5,Math,24.14
1050991817,1,2019,School3,9,0.5,ELA,10.42
1083984816,1,2019,School3,9,1,Math,0
1083984816,1,2019,School3,9,1,ELA,0
1054397013,1,2019,School3,10,1,Math,32.76
1054397013,1,2019,School3,10,1,ELA,45.83
1096505820,1,2019,School3,9,1,Math,27.59
1096505820,1,2019,School3,9,1,ELA,19.79
1071893812,1,2019,School3,9,1,Math,39.66
1071893812,1,2019,School3,9,1,ELA,33.33
1022604827,1,2019,School3,9,1,Math,31.03
1022604827,1,2019,School3,9,1,ELA,32.29
1002090914,1,2019,School3,9,1,Math,32.76
1002090914,1,2019,School3,9,1,ELA,12.5
